0,-24.09679,0.85497,0.55821,-0.20509,1.07368,0.15551,,,-0.717815,,
0.36,-24.14551,0.87985,0.52102,-0.13319,1.03866,0.13023,,,-0.466165,,3.5
0.72,-24.276,0.94092,0.41886,0.05544,0.94508,0.05942,,,0.19404,,
1.08,-24.42912,1.01104,0.2735,0.29974,0.81934,-0.03034,,,1.04909,,
1.44,-24.55266,1.08115,0.10707,0.53909,0.68772,-0.11695,,,1.886815,,
1.8,-24.6153,1.12865,-0.06769,0.74553,0.56246,-0.19155,,,2.609355,,
2.16,-24.64314,1.16936,-0.24834,0.92538,0.44166,-0.25161,,,3.23883,,
2.52,-24.64488,1.20329,-0.43445,1.09598,0.31847,-0.3066,,,3.83593,,
2.88,-24.65184,1.23722,-0.62098,1.26231,0.18987,-0.3635,,,4.418085,,
3.24,-24.65358,1.27341,-0.79684,1.4106,0.06112,-0.41723,,,4.9371,,
3.6,-24.63792,1.29603,-0.9515,1.52306,-0.06175,-0.46085,,,5.33071,,
3.96,-24.6066,1.31186,-1.07977,1.59158,-0.1773,-0.49246,,,5.57053,,
4.32,-24.56658,1.32543,-1.18316,1.62335,-0.29046,-0.51332,,,5.681725,,
4.68,-24.53004,1.34352,-1.26343,1.63056,-0.40744,-0.52723,,,5.70696,,
5.04,-24.50742,1.37067,-1.31662,1.61546,-0.52872,-0.54177,,,5.65411,,
5.4,-24.49872,1.40233,-1.33358,1.57129,-0.64698,-0.54999,,,5.499515,,
5.76,-24.49872,1.434,-1.30486,1.48723,-0.75282,-0.55126,,,5.205305,,
6.12,-24.51438,1.4634,-1.22897,1.3626,-0.84003,-0.54367,,,4.7691,,
6.48,-24.5457,1.4928,-1.11396,1.20551,-0.9099,-0.5266,,,4.219285,,
6.84,-24.60486,1.52221,-0.97174,1.02657,-0.96688,-0.50764,,,3.592995,,
7.2,-24.68316,1.56744,-0.81147,0.82892,-1.01288,-0.4893,,,2.90122,,
7.56,-24.77711,1.61947,-0.63479,0.60828,-1.04519,-0.47223,,,2.12898,,
7.92,-24.88325,1.68054,-0.43883,0.36307,-1.05537,-0.45706,,,1.270745,,
8.28,-24.99809,1.74387,-0.22359,0.09939,-1.03787,-0.4381,,,0.347865,,
8.64,-25.12163,1.81851,0.00315,-0.16745,-0.99092,-0.41787,,,-0.586075,,
9,-25.25212,1.89993,0.22659,-0.42663,-0.91802,-0.4008,,,-1.493205,,
9.36,-25.39828,2.00171,0.43035,-0.67296,-0.82284,-0.38942,,,-2.35536,,
9.72,-25.5427,2.11933,0.6032,-0.91028,-0.70698,-0.38373,,,-3.18598,,
10.08,-25.67668,2.24599,0.74118,-1.14106,-0.56931,-0.38246,,,-3.99371,,
10.44,-25.80717,2.37492,0.8462,-1.35989,-0.40935,-0.38057,,,-4.759615,,
10.8,-25.93245,2.50384,0.92128,-1.55394,-0.22839,-0.38057,,,-5.43879,,
11.16,-26.05947,2.63955,0.96764,-1.71125,-0.03167,-0.38246,,,-5.989375,,
11.52,-26.18475,2.77526,0.98501,-1.82957,0.17348,-0.38626,,,-6.403495,,
11.88,-26.30654,2.91775,0.97297,-1.91228,0.37991,-0.39764,,,-6.69298,,
12.24,-26.41616,3.05799,0.93277,-1.96457,0.58013,-0.41471,,,-6.875995,,
12.6,-26.51534,3.19596,0.86685,-1.98327,0.76714,-0.4381,,,-6.941445,,
12.96,-26.59886,3.32941,0.77851,-1.95848,0.93346,-0.46654,,,-6.85468,,
13.32,-26.67542,3.46285,0.67117,-1.88276,1.0724,-0.50384,,,-6.58966,,
13.68,-26.7485,3.59856,0.54932,-1.75565,1.17968,-0.54873,,,-6.144775,,
14.04,-26.81461,3.73653,0.41968,-1.58594,1.25368,-0.6012,,,-5.55079,,
14.4,-26.87551,3.86546,0.28964,-1.38581,1.29586,-0.66252,,,-4.850335,,
14.76,-26.93641,3.97403,0.16656,-1.16202,1.30812,-0.72574,,,-4.06707,,
15.12,-26.99905,4.05998,0.05388,-0.91614,1.29093,-0.79022,,,-3.20649,,
15.48,-27.07561,4.13009,-0.04814,-0.64592,1.24366,-0.85407,,,-2.26072,,
15.84,-27.15217,4.19116,-0.14222,-0.35316,1.16631,-0.92108,,,-1.23606,,
16.2,-27.23047,4.25449,-0.22947,-0.04372,1.05919,-0.98935,,,-0.15302,,
16.56,-27.30702,4.31556,-0.30823,0.27293,0.92566,-1.05636,,,0.955255,,
16.92,-27.38358,4.36985,-0.37387,0.58845,0.7716,-1.12274,,,2.059575,,
17.28,-27.46014,4.40603,-0.42242,0.89405,0.60257,-1.17964,,,3.129175,,
17.64,-27.53322,4.43091,-0.4525,1.18207,0.42463,-1.22578,,,4.137245,,
18,-27.59934,4.43996,-0.46659,1.44418,0.24287,-1.26182,,,5.05463,,
18.36,-27.65502,4.43996,-0.4696,1.67361,0.06255,-1.28963,,,5.857635,,
18.72,-27.6933,4.43996,-0.46604,1.86518,-0.11061,-1.30797,,,6.52813,,
19.08,-27.72288,4.4377,-0.45975,2.01663,-0.27152,-1.32377,,,7.058205,,
19.44,-27.73854,4.43996,-0.45332,2.12616,-0.41636,-1.33199,,,7.44156,,
19.8,-27.75246,4.44222,-0.44799,2.19197,-0.54225,-1.33831,,,7.671895,,
20.16,-27.75246,4.44901,-0.44403,2.21067,-0.64857,-1.33705,,,7.737345,,
20.52,-27.7368,4.46484,-0.43883,2.17732,-0.7334,-1.32946,,,7.62062,,
20.88,-27.7194,4.48294,-0.42789,2.09032,-0.7942,-1.31745,,,7.31612,,
21.24,-27.70026,4.50329,-0.40642,1.95014,-0.82873,-1.30354,,,6.82549,,
21.6,-27.68808,4.52365,-0.37292,1.76015,-0.83717,-1.28584,,,6.160525,,
21.96,-27.6846,4.55758,-0.33025,1.52667,-0.82253,-1.2713,,,5.343345,,
22.32,-27.67938,4.60734,-0.28444,1.25667,-0.79054,-1.25676,,,4.398345,,
22.68,-27.67764,4.67519,-0.23931,0.95715,-0.74645,-1.24475,,,3.350025,,
23.04,-27.6759,4.75888,-0.19432,0.63555,-0.6917,-1.234,,,2.224425,,
23.4,-27.6759,4.85614,-0.1455,0.29727,-0.62438,-1.22326,,,1.040445,,
23.76,-27.69504,4.95792,-0.08889,-0.05251,-0.54273,-1.21188,,,-0.183785,,
24.12,-27.73332,5.06649,-0.02503,-0.4104,-0.44707,-1.2005,,,-1.4364,,
24.48,-27.7803,5.18636,0.04171,-0.76694,-0.34187,-1.19038,,,-2.68429,,
24.84,-27.82901,5.31755,0.10639,-1.11063,-0.23253,-1.1828,,,-3.887205,,
25.2,-27.87599,5.46004,0.16615,-1.42931,-0.12462,-1.18216,,,-5.002585,,
25.56,-27.92123,5.6048,0.2203,-1.71576,-0.01926,-1.18849,,,-6.00516,,
25.92,-27.95429,5.74277,0.26762,-1.96704,0.08292,-1.19797,,,-6.88464,,
26.28,-27.99257,5.87622,0.30427,-2.1816,0.18192,-1.21124,,,-7.6356,,
26.64,-28.02737,6.00967,0.32546,-2.35739,0.27566,-1.22705,,,-8.250865,,
27,-28.06043,6.14312,0.32929,-2.48563,0.36177,-1.24854,,,-8.699705,,
27.36,-28.09349,6.2743,0.31999,-2.55639,0.43991,-1.27383,,,-8.947365,,
27.72,-28.13177,6.3987,0.30481,-2.56473,0.5109,-1.30544,,,-8.976555,,
28.08,-28.16309,6.50953,0.28772,-2.51267,0.57504,-1.34021,,,-8.794345,,
28.44,-28.18397,6.6,0.26488,-2.40787,0.63074,-1.37561,,,-8.427545,,
28.8,-28.20137,6.68143,0.22673,-2.25597,0.67244,-1.41607,,,-7.895895,,
29.16,-28.21355,6.75155,0.16547,-2.05719,0.69552,-1.45779,,,-7.200165,,
29.52,-28.21529,6.83071,0.08314,-1.80928,0.69902,-1.5052,,,-6.33248,,
29.88,-28.21529,6.91214,-0.00875,-1.5136,0.68501,-1.55704,,,-5.2976,,
30.24,-28.21355,6.97999,-0.09641,-1.18005,0.65812,-1.60635,,,-4.130175,,
30.6,-28.20137,7.02975,-0.17176,-0.82283,0.62135,-1.65566,,,-2.879905,,
30.96,-28.18397,7.05463,-0.23658,-0.45457,0.57376,-1.69675,,,-1.590995,,
31.32,-28.15613,7.06594,-0.2977,-0.07956,0.51392,-1.73658,,,-0.27846,,
31.68,-28.12481,7.07725,-0.36033,0.30312,0.4415,-1.77261,,,1.06092,,
32.04,-28.10045,7.10891,-0.42297,0.69302,0.35938,-1.80865,,,2.42557,,
32.4,-28.07609,7.16094,-0.47917,1.07885,0.27152,-1.84279,,,3.775975,,
32.76,-28.06043,7.2107,-0.52184,1.44215,0.18192,-1.8706,,,5.047525,,
33.12,-28.04129,7.24689,-0.54645,1.76579,0.0912,-1.89083,,,6.180265,,
33.48,-28.01519,7.26724,-0.55083,2.04187,-0.00032,-1.90158,,,7.146545,,
33.84,-27.98213,7.27403,-0.53469,2.2722,-0.09231,-1.90537,,,7.9527,,
34.2,-27.93689,7.28308,-0.50078,2.46128,-0.18271,-1.90537,,,8.61448,,
34.56,-27.88991,7.31022,-0.45524,2.60665,-0.26977,-1.90537,,,9.123275,,
34.92,-27.83075,7.35545,-0.40738,2.69928,-0.35237,-1.906,,,9.44748,,
35.28,-27.77856,7.41878,-0.36471,2.72858,-0.4302,-1.906,,,9.55003,,
35.64,-27.72288,7.47985,-0.32683,2.69139,-0.50087,-1.90411,,,9.419865,,
36,-27.6759,7.5364,-0.28553,2.59403,-0.55992,-1.90095,,,9.079105,,
36.36,-27.6411,7.5839,-0.2307,2.44686,-0.60337,-1.89652,,,8.56401,,
36.72,-27.59934,7.6314,-0.16013,2.25462,-0.62931,-1.8921,,,7.89117,,
37.08,-27.54888,7.67889,-0.08314,2.0164,-0.63918,-1.8921,,,7.0574,,
37.44,-27.48624,7.73092,-0.01518,1.72838,-0.63568,-1.89462,,,6.04933,,
37.8,-27.41664,7.79425,0.03364,1.39347,-0.61912,-1.90031,,,4.877145,,
38.16,-27.36618,7.86436,0.06564,1.02296,-0.58459,-1.90537,,,3.58036,,
38.52,-27.32268,7.94127,0.09203,0.63329,-0.52793,-1.91359,,,2.216515,,
38.88,-27.2931,8.02722,0.1213,0.23777,-0.44803,-1.92434,,,0.832195,,
39.24,-27.26005,8.11317,0.1507,-0.15708,-0.35126,-1.93572,,,-0.54978,,
39.6,-27.19915,8.19007,0.16806,-0.55126,-0.24622,-1.94709,,,-1.92941,,
39.96,-27.12433,8.26245,0.16164,-0.94205,-0.13847,-1.95405,,,-3.297175,,
40.32,-27.04603,8.32804,0.12923,-1.32158,-0.02642,-1.95784,,,-4.62553,,
40.68,-26.98339,8.40042,0.07918,-1.67677,0.09454,-1.95911,,,-5.868695,,
41.04,-26.93119,8.48637,0.02133,-1.99544,0.22807,-1.9629,,,-6.98404,,
41.4,-26.88595,8.5791,-0.04034,-2.26994,0.36765,-1.96922,,,-7.94479,,
41.76,-26.83027,8.67862,-0.10899,-2.49734,0.50182,-1.97428,,,-8.74069,,
42.12,-26.75372,8.76683,-0.18625,-2.67697,0.61992,-1.9806,,,-9.369395,,
42.48,-26.66324,8.83921,-0.26652,-2.80498,0.71828,-1.98376,,,-9.81743,,
42.84,-26.5658,8.89802,-0.339,-2.87507,0.8004,-1.99008,,,-10.062745,,
43.2,-26.45966,8.95456,-0.39589,-2.88296,0.86948,-1.99767,,,-10.09036,,
43.56,-26.34656,9.02016,-0.44074,-2.82684,0.92343,-2.0141,,,-9.89394,,
43.92,-26.21781,9.08801,-0.48505,-2.70987,0.95542,-2.03686,,,-9.484545,,
44.28,-26.07861,9.1536,-0.53756,-2.53769,0.9594,-2.06215,,,-8.881915,,
44.64,-25.93767,9.2192,-0.59418,-2.31524,0.93505,-2.0868,,,-8.10334,,
45,-25.80021,9.27122,-0.63889,-2.0466,0.88714,-2.11209,,,-7.1631,,
45.36,-25.67494,9.32777,-0.65489,-1.73446,0.82205,-2.13864,,,-6.07061,,
45.72,-25.54444,9.38205,-0.63725,-1.38333,0.73992,-2.16962,,,-4.841655,,
46.08,-25.4122,9.43859,-0.59582,-0.9993,0.63615,-2.20439,,,-3.49755,,
46.44,-25.26778,9.50193,-0.547,-0.59205,0.5058,-2.24169,,,-2.072175,,
46.8,-25.12859,9.55847,-0.50173,-0.17286,0.35078,-2.27772,,,-0.60501,,
47.16,-25.00679,9.61728,-0.45907,0.24701,0.17969,-2.30996,,,0.864535,,
47.52,-24.92153,9.67382,-0.40943,0.65786,0.00334,-2.33651,,,2.30251,,
47.88,-24.86063,9.73489,-0.34338,1.05204,-0.17094,-2.35927,,,3.68214,,
48.24,-24.82061,9.78918,-0.25641,1.42322,-0.34251,-2.3795,,,4.98127,,
48.6,-24.77363,9.83894,-0.15042,1.76534,-0.51042,-2.3972,,,6.17869,,
48.96,-24.71448,9.87286,-0.02981,2.07004,-0.67244,-2.41301,,,7.24514,,
49.32,-24.6588,9.89096,0.09819,2.32944,-0.82109,-2.42755,,,8.15304,,
49.68,-24.6066,9.90679,0.22386,2.53701,-0.94826,-2.43829,,,8.879535,,
50.04,-24.56832,9.9362,0.33408,2.68868,-1.04869,-2.4503,,,9.41038,,
50.4,-24.5457,9.97691,0.41736,2.78334,-1.11967,-2.46421,,,9.74169,,
50.76,-24.537,10.02893,0.47042,2.82188,-1.16042,-2.47875,,,9.87658,,
51.12,-24.52308,10.09,0.49982,2.8025,-1.1679,-2.49582,,,9.80875,,
51.48,-24.50742,10.13524,0.51678,2.72362,-1.13766,-2.51226,,,9.53267,,
51.84,-24.48306,10.1669,0.52758,2.58389,-1.06763,-2.52806,,,9.043615,,
52.2,-24.45,10.18952,0.52799,2.38579,-0.9602,-2.5445,,,8.350265,,
52.56,-24.4065,10.21214,0.50556,2.13652,-0.82205,-2.56283,,,7.47782,,
52.92,-24.36126,10.24607,0.45004,1.84444,-0.66003,-2.5818,,,6.45554,,
53.28,-24.32124,10.30261,0.36225,1.51743,-0.4797,-2.59887,,,5.311005,,
53.64,-24.276,10.3682,0.25517,1.16044,-0.28346,-2.61088,,,4.06154,,
54,-24.23772,10.44284,0.14619,0.77798,-0.07512,-2.61909,,,2.72293,,
54.36,-24.18901,10.50391,0.048,0.37772,0.13767,-2.62162,,,1.32202,,
54.72,-24.12289,10.56046,-0.03597,-0.02907,0.34537,-2.62036,,,-0.101745,,
55.08,-24.04459,10.60796,-0.11036,-0.43181,0.53907,-2.61657,,,-1.511335,,
55.44,-23.95411,10.65772,-0.18215,-0.82058,0.71207,-2.61088,,,-2.87203,,
55.8,-23.86015,10.71879,-0.25641,-1.18884,0.862,-2.60203,,,-4.16094,,
56.16,-23.76793,10.79117,-0.33394,-1.5323,0.98805,-2.59381,,,-5.36305,,
56.52,-23.67572,10.86807,-0.40984,-1.84489,1.08927,-2.58685,,,-6.457115,,
