-3.3603646,0.1
-3.09415342,0.11
-2.82641672,0.12
-2.55720714,0.13
-2.28657794,0.14
-2.01458302,0.15
-1.74127682,0.16
-1.46671432,0.17
-1.19095114,0.18
-0.91404334,0.19
-0.63604754,0.2
-0.3570209,0.21
-0.07702102,0.22
0.203894,0.23
0.48566562,0.24
0.76823482,0.25
1.0515422,0.26
1.3355279,0.27
1.6201317,0.28
1.90529298,0.29
2.1909508,0.3
2.47704382,0.31
2.7635104,0.32
3.0502886,0.33
3.33731618,0.34
3.62453062,0.35
3.91186914,0.36
4.19926874,0.37
4.48666618,0.38
4.77399802,0.39
5.06120064,0.4
5.34821028,0.41
5.63496296,0.42
5.92139464,0.43
6.20744116,0.44
6.4930382,0.45
6.77812146,0.46
7.06262654,0.47
7.34648898,0.48
7.62964436,0.49
7.91202818,0.5
8.19357606,0.51
8.4742236,0.52
8.75390644,0.53
9.03256034,0.54
9.31012116,0.55
9.58652482,0.56
9.86170742,0.57
10.13560522,0.58
10.40815462,0.59
10.67929224,0.6
10.94895488,0.61
11.21707958,0.62
11.48360368,0.63
11.7484647,0.64
12.01160048,0.65
12.27294922,0.66
12.53244936,0.67
12.7900397,0.68
13.04565946,0.69
13.29924818,0.7
13.55074582,0.71
13.80009272,0.72
14.04722972,0.73
14.29209806,0.74
14.53463946,0.75
14.77479614,0.76
15.0125108,0.77
15.24772672,0.78
15.48038764,0.79
15.71043792,0.8
15.93782246,0.81
16.16248678,0.82
16.38437698,0.83
16.60343982,0.84
16.81962268,0.85
17.03287356,0.86
17.24314122,0.87
17.45037504,0.88
17.65452514,0.89
17.85554234,0.9
18.05337822,0.91
18.2479851,0.92
18.43931606,0.93
18.62732498,0.94
18.81196652,0.95
18.99319614,0.96
19.17097016,0.97
19.34524572,0.98
19.5159808,0.99
19.68313426,1
19.84666582,1.01
20.00653612,1.02
20.16270668,1.03
20.31513992,1.04
20.46379926,1.05
20.60864896,1.06
20.74965432,1.07
20.88678152,1.08
21.01999776,1.09
21.14927124,1.1
21.27457112,1.11
21.39586754,1.12
21.51313172,1.13
21.62633586,1.14
21.73545318,1.15
21.84045796,1.16
21.94132552,1.17
22.03803224,1.18
22.13055558,1.19
22.21887402,1.2
22.30296718,1.21
22.38281574,1.22
22.45840144,1.23
22.52970714,1.24
22.59671684,1.25
22.6594156,1.26
22.7177896,1.27
22.77182614,1.28
22.82151368,1.29
22.86684174,1.3
22.90780102,1.31
22.94438334,1.32
22.97658164,1.33
23.00439004,1.34
23.02780374,1.35
23.04681912,1.36
23.06143372,1.37
23.07164618,1.38
23.07745634,1.39
23.07886514,1.4
