0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,4,15,6,0
1,0,0,0,0,0,0,0,4,15,6,0
1.5,0,0,0,0,0,0,0,4,15,6,0
2,0,0,0,0,0,0,0,4,15,6,0
2.5,0,0,0,0.007,0.002,0,0,4,15,6,0
3,0,0,0,0.056,0.018,0,0,4,15,6,0
3.5,0.001,0.001,0,0.148,0.048,0,0,4,15,6,0
4,0.001,0.001,0.001,0.271,0.093,0,0,4,15,6,0
4.5,0.002,0.001,0.001,0.407,0.15,-0.001,0,4,15,6,0
5,0.003,0.001,0.002,0.529,0.218,-0.001,0,4,15,6,0
5.5,0.004,0.001,0.002,0.627,0.294,-0.002,0,4,15,6,0
6,0.005,0.001,0.003,0.689,0.377,-0.003,0,4,15,6,0
6.5,0.006,0,0.003,0.703,0.459,-0.005,0,4,15,6,0
7,0.006,-0.001,0.004,0.659,0.533,-0.006,0,4,15,6,0
7.5,0.006,-0.002,0.004,0.55,0.589,-0.008,0,4,15,6,0
8,0.006,-0.002,0.004,0.388,0.621,-0.009,0,4,15,6,0
8.5,0.005,-0.003,0.003,0.205,0.628,-0.01,0,4,15,6,0
9,0.004,-0.003,0.003,0.028,0.606,-0.01,0,4,15,6,0
9.5,0.003,-0.003,0.003,-0.05,0.576,-0.01,0,4,15,6,0
10,0.003,-0.004,0.003,0.013,0.548,-0.009,0,4,15,6,0
10.5,0.002,-0.004,0.003,0.18,0.517,-0.008,0,4,15,6,0
11,0.002,-0.005,0.003,0.444,0.495,-0.006,0,4,15,6,0
11.5,0.002,-0.006,0.003,0.746,0.48,-0.005,0,4,15,6,0
12,0.001,-0.006,0.004,0.997,0.465,-0.003,0,4,15,6,0
12.5,0,-0.007,0.004,1.14,0.449,-0.002,0,4,15,6,0
13,-0.001,-0.006,0.004,1.144,0.43,-0.002,0,4,15,6,0
13.5,-0.002,-0.006,0.003,1.008,0.408,-0.002,0,4,15,6,0
14,-0.002,-0.005,0.003,0.785,0.392,-0.003,0,4,15,6,0
14.5,-0.003,-0.004,0.003,0.601,0.407,-0.004,0,4,15,6,0
15,-0.003,-0.004,0.003,0.534,0.46,-0.005,0,4,15,6,0
15.5,-0.004,-0.004,0.004,0.608,0.55,-0.007,0,4,15,6,0
16,-0.006,-0.005,0.005,0.802,0.672,-0.008,0,4,15,6,0
