0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,-0.003,-0.003,-0.891,-0.819,0.003,0,6,15,6,0
1,0,-0.001,-0.001,-1.453,0.03,-0.003,0,6,15,6,0
1.5,0,0.001,0.001,-1.512,0.927,-0.008,0,6,15,6,0
2,0.001,0.003,0.004,-1.135,1.789,-0.012,0,6,15,6,0
2.5,0.003,0.005,0.006,-0.562,2.511,-0.015,0,6,15,6,0
3,0.005,0.007,0.008,0.119,3.074,-0.016,0,6,15,6,0
3.5,0.007,0.007,0.01,0.865,3.479,-0.017,0,6,15,6,0
4,0.009,0.007,0.011,1.238,3.583,-0.017,0,6,15,6,0
4.5,0.009,0.005,0.01,1.082,3.369,-0.016,0,6,15,6,0
5,0.008,0.003,0.008,0.463,2.866,-0.015,0,6,15,6,0
5.5,0.005,0.001,0.005,-0.468,2.111,-0.012,0,6,15,6,0
6,0.002,0,0.002,-1.526,1.153,-0.009,0,6,15,6,0
6.5,-0.002,0,-0.002,-2.553,0.035,-0.005,0,6,15,6,0
7,-0.007,0.001,-0.006,-3.524,-1.237,0,0,6,15,6,0
7.5,-0.011,0.003,-0.011,-4.27,-2.576,0.006,0,6,15,6,0
8,-0.014,0.006,-0.014,-4.653,-3.899,0.012,0,6,15,6,0
8.5,-0.016,0.009,-0.018,-4.698,-5.157,0.019,0,6,15,6,0
9,-0.017,0.013,-0.02,-4.317,-6.231,0.026,0,6,15,6,0
9.5,-0.016,0.016,-0.022,-3.483,-7.018,0.032,0,6,15,6,0
10,-0.014,0.018,-0.022,-2.353,-7.474,0.036,0,6,15,6,0
10.5,-0.011,0.019,-0.021,-1.207,-7.595,0.039,0,6,15,6,0
11,-0.008,0.019,-0.02,-0.274,-7.381,0.04,0,6,15,6,0
11.5,-0.005,0.017,-0.017,0.475,-6.772,0.038,0,6,15,6,0
12,-0.002,0.015,-0.014,0.933,-5.818,0.033,0,6,15,6,0
12.5,0,0.012,-0.011,0.937,-4.617,0.027,0,6,15,6,0
13,0.001,0.008,-0.008,0.483,-3.253,0.019,0,6,15,6,0
13.5,0.001,0.005,-0.005,-0.265,-1.789,0.009,0,6,15,6,0
14,0.001,0.001,-0.001,-0.933,-0.237,0,0,6,15,6,0
14.5,-0.001,-0.002,0.002,-1.328,1.317,-0.01,0,6,15,6,0
15,-0.004,-0.005,0.006,-1.342,2.794,-0.018,0,6,15,6,0
15.5,-0.007,-0.007,0.01,-0.903,4.135,-0.024,0,6,15,6,0
16,-0.011,-0.009,0.014,-0.074,5.273,-0.029,0,6,15,6,0
16.5,-0.015,-0.009,0.017,0.83,6.084,-0.031,0,6,15,6,0
17,-0.018,-0.007,0.019,1.577,6.518,-0.032,0,6,15,6,0
17.5,-0.019,-0.005,0.019,2.162,6.608,-0.032,0,6,15,6,0
18,-0.02,-0.003,0.019,2.562,6.383,-0.03,0,6,15,6,0
18.5,-0.018,0,0.018,2.684,5.848,-0.027,0,6,15,6,0
19,-0.016,0.002,0.016,2.759,5.147,-0.023,0,6,15,6,0
19.5,-0.014,0.004,0.014,2.776,4.305,-0.018,0,6,15,6,0
20,-0.01,0.004,0.011,2.507,3.292,-0.013,0,6,15,6,0
