0.83712,22.24302,0.09357
0.92928,22.25883,0.01581
1.05856,22.33677,0.07794
1.1648,22.36821,0.03144
1.2736,22.41509,0.04688
1.36576,22.46521,0.05012
1.45664,22.52795,0.06274
1.54624,22.57603,0.04808
1.62816,22.63856,0.06253
1.7024,22.68565,0.04709
1.77408,22.74814,0.06249
1.83936,22.81065,0.06251
1.89056,22.87316,0.06251
1.9328,22.93571,0.06255
1.9584,23.01719,0.08148
1.96992,23.04846,0.03127
1.97632,23.12803,0.07957
1.9776,23.15953,0.0315
1.96224,23.2064,0.04687
1.94048,23.25332,0.04692
1.90464,23.31578,0.06246
1.86624,23.37828,0.0625
1.80736,23.44058,0.0623
1.73696,23.50329,0.06271
1.65888,23.56591,0.06262
1.58592,23.61268,0.04677
1.49376,23.67518,0.0625
1.38496,23.73768,0.0625
1.28512,23.78455,0.04687
1.18912,23.85253,0.06798
1.06112,23.89952,0.04699
0.92928,23.96339,0.06387
0.7872,24.05697,0.09358
0.68608,24.07288,0.01591
0.55296,24.11967,0.04679
0.39936,24.18217,0.0625
0.28032,24.22904,0.04687
0.16,24.29134,0.0623
0.03712,24.33851,0.04717
-0.11136,24.38531,0.0468
-0.27264,24.46321,0.0779
-0.39552,24.52594,0.06273
-0.49536,24.557,0.03106
-0.61184,24.60406,0.04706
-0.72704,24.63532,0.03126
-0.85504,24.69781,0.06249
-0.98048,24.76032,0.06251
-1.1136,24.80729,0.04697
-1.248,24.8697,0.06241
-1.34272,24.91658,0.04688
-1.45408,24.97888,0.0623
-1.53728,25.02596,0.04708
-1.62304,25.08847,0.06251
-1.7088,25.16652,0.07805
-1.78176,25.19784,0.03132
-1.85344,25.26035,0.06251
-1.92,25.32286,0.06251
-1.96096,25.38536,0.0625
-2.00576,25.44786,0.0625
-2.03136,25.49473,0.04687
-2.04544,25.57286,0.07813
-2.05184,25.61983,0.04697
-2.04672,25.68224,0.06241
-2.03776,25.71331,0.03107
-2.016,25.74454,0.03123
-1.98272,25.8385,0.09396
-1.95712,25.85413,0.01563
-1.90208,25.9008,0.04667
-1.8432,25.97914,0.07834
-1.78176,26.02601,0.04687
-1.70368,26.07289,0.04688
-1.63328,26.1354,0.06251
-1.5552,26.16664,0.03124
-1.39776,26.2761,0.10946
-1.312,26.33853,0.06243
-1.21472,26.36978,0.03125
-1.11232,26.4324,0.06262
-1.02272,26.44791,0.01551
-0.89984,26.52604,0.07813
-0.80512,26.54166,0.01562
-0.69376,26.58854,0.04688
-0.576,26.66667,0.07813
-0.4736,26.69792,0.03125
-0.35328,26.72917,0.03125
-0.2304,26.79168,0.06251
-0.06912,26.85419,0.06251
0.04864,26.88543,0.03124
0.20224,26.97917,0.09374
0.30336,26.99481,0.01564
0.44032,27.0573,0.06249
0.59008,27.10419,0.04689
0.736,27.1668,0.06261
0.87552,27.2292,0.0624
1.01376,27.2917,0.0625
1.1456,27.3542,0.0625
1.27104,27.4165,0.0623
1.38624,27.47921,0.06271
1.4912,27.54171,0.0625
1.57824,27.60422,0.06251
1.66528,27.66676,0.06254
1.73568,27.71358,0.04682
1.7984,27.7761,0.06252
1.85344,27.83842,0.06232
1.89056,27.88548,0.04706
1.93024,27.94799,0.06251
1.952,27.97935,0.03136
1.97376,28.06079,0.08144
1.97632,28.09207,0.03128
1.96736,28.20315,0.11108
1.94176,28.26564,0.06249
1.90464,28.33409,0.06845
1.87008,28.36536,0.03127
1.81376,28.4282,0.06284
1.74336,28.49205,0.06385
1.67552,28.55438,0.06233
1.59872,28.60155,0.04717
1.51168,28.67969,0.07814
1.42208,28.71082,0.03113
1.31328,28.77332,0.0625
1.2060072,28.84132,0.068
1.12176405,28.89432,0.053
1.0286532,28.96632,0.072
0.8601669,29.02132,0.055
0.68429085,29.08932,0.068
0.58674615,29.14532,0.056
0.4049583,29.21532,0.07
0.3044577,29.27432,0.059
0.11971395,29.34532,0.071
-0.0650298,29.40932,0.064
-0.24977355,29.48332,0.074
-0.35027415,29.54332,0.06
-0.5350179,29.61832,0.075
-0.71384985,29.67632,0.058
-0.88824795,29.74432,0.068
-0.97692495,29.80232,0.058
-1.1409774,29.87032,0.068
-1.2266985,29.92832,0.058
-1.38483915,29.99632,0.068
-1.5282003,30.05632,0.06
-1.5991419,30.12732,0.071
-1.72772355,30.18632,0.059
-1.8444816,30.26332,0.077
-1.90803345,30.32132,0.058
-2.0041002,30.38932,0.068
-2.08834335,30.44732,0.058
-2.12972595,30.51732,0.07
-2.1991896,30.57632,0.059
-2.2494399,30.64632,0.07
-2.26865325,30.70332,0.057
-2.2967343,30.77632,0.073
-2.305602,30.83532,0.059
-2.3085579,30.90232,0.067
-2.2819548,31.03032,0.128
-2.25978555,31.09032,0.06
-2.2139691,31.15732,0.067
-2.1814542,31.22232,0.065
-2.1134685,31.29332,0.071
-2.02922535,31.35132,0.058
-1.9361145,31.42032,0.069
-1.87847445,31.47732,0.057
-1.7676282,31.54632,0.069
-1.6996425,31.60032,0.054
-1.56810495,31.67232,0.072
-1.42622175,31.72932,0.057
-1.3478904,31.80032,0.071
-1.1912277,31.85732,0.057
-1.03308705,31.92832,0.071
-0.94145415,31.98532,0.057
-0.77001195,32.05632,0.071
-0.67246725,32.11232,0.056
-0.49511325,32.18132,0.069
-0.30889155,32.23932,0.058
-0.1211919,32.31032,0.071
-0.02808105,32.36832,0.058
0.15814065,32.44132,0.073
0.25568535,32.50032,0.059
0.44486295,32.56932,0.069
0.6266508,32.62632,0.057
0.7212396,32.69432,0.068
0.89711565,32.75232,0.058
1.064124,32.82432,0.072
1.1557569,32.88632,0.062
1.31389755,32.95832,0.072
1.4631705,33.01832,0.06
1.60357575,33.08732,0.069
1.67451735,33.14632,0.059
1.7971872,33.21732,0.071
1.8592611,33.27332,0.056
1.9656735,33.34532,0.072
2.0573064,33.40532,0.06
2.13859365,33.47432,0.069
2.17702035,33.53232,0.058
2.2405722,33.60032,0.068
2.26865325,33.66232,0.062
2.305602,33.73332,0.071
2.3292492,33.78732,0.054
2.3381169,33.86332,0.076
2.31890355,33.99332,0.13
2.305602,34.05232,0.059
2.26569735,34.12532,0.073
2.21249115,34.18132,0.056
2.17702035,34.24832,0.067
2.1016449,34.30532,0.057
2.01740175,34.37432,0.069
1.9627176,34.43932,0.065
1.85778315,34.50632,0.067
1.743981,34.56432,0.058
1.67451735,34.63032,0.066
1.5400239,34.68832,0.058
1.39666275,34.75932,0.071
1.3124196,34.81632,0.057
1.15427895,34.88632,0.07
1.064124,34.94532,0.059
0.89415975,35.01932,0.074
0.7212396,35.07632,0.057
0.54240765,35.14432,0.068
0.44486295,35.20032,0.056
0.2601192,35.26932,0.069
0.1596186,35.33832,0.069
-0.0266031,35.40932,0.071
-0.206913,35.46532,0.056
-0.3133254,35.53532,0.07
-0.49511325,35.59432,0.059
-0.67246725,35.66332,0.069
-0.7714899,35.72232,0.059
-0.9429321,35.78932,0.067
-1.10698455,35.84432,0.055
-1.19270565,35.91332,0.069
-1.3478904,35.97332,0.06
-1.4956854,36.04632,0.073
-1.57401675,36.10532,0.059
-1.70112045,36.17532,0.07
-1.76910615,36.23732,0.062
-1.8769965,36.31032,0.073
-1.98193095,36.36932,0.059
-2.10607875,36.47432,0.105
-2.1489393,36.53332,0.059
-2.23613835,36.64532,0.112
-2.2730871,36.70232,0.057
-2.305602,36.77032,0.068
-2.3085579,36.83032,0.06
-2.31003585,36.90132,0.071
-2.31299175,36.95832,0.057
-2.29230045,37.02632,0.068
-2.2523958,37.08632,0.06
-2.20953525,37.15432,0.068
-2.1725865,37.21232,0.058
-2.10016695,37.28132,0.069
-2.05287255,37.34132,0.06
-1.9656735,37.41032,0.069
-1.862217,37.47032,0.06
-1.79866515,37.54132,0.071
-1.6789512,37.59932,0.058
-1.5488916,37.67432,0.075
-1.47647205,37.73332,0.059
-1.32572115,37.80332,0.07
-1.1646246,37.86132,0.058
-1.07742555,37.93232,0.071
-0.90893925,37.99032,0.058
-0.74045295,38.05832,0.068
-0.6473421,38.11532,0.057
-0.4640763,38.18632,0.071
-0.2778546,38.24532,0.059
-0.17587605,38.31232,0.067
0.00443385,38.36832,0.056
0.1891776,38.43932,0.071
0.28820025,38.49932,0.06
0.47442195,38.57732,0.078
0.6562098,38.63332,0.056
0.7507986,38.70232,0.069
0.92667465,38.75832,0.056
1.0907271,38.82632,0.068
1.1764482,38.88432,0.058
1.33754475,38.95532,0.071
1.418832,39.01532,0.06
1.5607152,39.08732,0.072
1.69520865,39.14632,0.059
1.76023845,39.21332,0.067
1.8769965,39.27332,0.06
1.980453,39.34432,0.071
2.0750418,39.40432,0.06
2.1164244,39.47632,0.072
2.1903219,39.53332,0.057
2.246484,39.60332,0.07
2.2730871,39.66232,0.059
2.31003585,39.73232,0.07
2.3233374,39.79132,0.059
2.3381169,39.86332,0.072
2.33368305,39.92432,0.061
2.31890355,39.99032,0.066
2.30116815,40.04832,0.058
2.25978555,40.11832,0.07
2.2317045,40.17532,0.057
2.1666747,40.24332,0.068
2.0927772,40.30532,0.062
2.04696075,40.37632,0.071
1.94941605,40.43432,0.058
1.84300365,40.49832,0.064
1.78092975,40.55432,0.056
1.65382605,40.62032,0.066
1.5814065,40.67432,0.054
1.4365674,40.74532,0.071
1.3567581,40.79932,0.054
1.2000954,40.86832,0.069
1.1143743,40.92532,0.057
0.94441005,40.99032,0.065
0.7714899,41.04732,0.057
0.67542315,41.12032,0.073
0.49806915,41.17432,0.054
0.3133254,41.24232,0.068
0.2098689,41.29632,0.054
0.02512515,41.36532,0.069
-0.07537545,41.42132,0.056
-0.25864125,41.48732,0.066
-0.35914185,41.54332,0.056
-0.5409297,41.61232,0.069
-0.6414303,41.66732,0.055
-0.81730635,41.73332,0.066
-0.98579265,41.79632,0.063
-1.14541125,41.86032,0.064
-1.2326103,41.91732,0.057
-1.39075095,41.98632,0.069
-1.4690823,42.04232,0.056
-1.60357575,42.11032,0.068
-1.6759953,42.16732,0.057
-1.79570925,42.23432,0.067
-1.85778315,42.29132,0.057
-1.96419555,42.36032,0.069
-2.0513946,42.41632,0.056
-2.098689,42.48332,0.067
-2.1696306,42.54132,0.058
-2.23613835,42.61232,0.071
-2.2494399,42.66632,0.054
-2.2878666,42.72932,0.063
-2.2996902,42.78832,0.059
-2.3115138,42.85732,0.069
-2.31003585,42.91132,0.054
-2.305602,42.97732,0.066
-2.276043,43.03332,0.056
-2.2553517,43.09932,0.066
-2.2080573,43.15332,0.054
-2.17406445,43.22032,0.067
-2.10312285,43.28032,0.06
-2.0188797,43.34832,0.068
-1.9686294,43.40332,0.055
-1.86369495,43.46932,0.066
-1.803099,43.52532,0.056
-1.6819071,43.59332,0.068
-1.60948755,43.64732,0.054
-1.47795,43.71132,0.064
-1.3981407,43.77132,0.06
-1.24295595,43.83932,0.068
-1.15427895,43.89732,0.058
-0.99170445,43.96332,0.066
-0.82026225,44.02032,0.057
-0.650298,44.08632,0.066
-0.55423125,44.14632,0.06
-0.3694875,44.21032,0.064
-0.2689869,44.26732,0.057
-0.08128725,44.33632,0.069
0.0177354,44.39132,0.055
0.20247915,44.45832,0.067
0.30593565,44.51432,0.056
0.4877235,44.58132,0.067
0.58674615,44.64032,0.059
0.7655781,44.70832,0.068
0.9370203,44.77232,0.064
1.1025507,44.84132,0.069
1.18974975,44.89932,0.058
1.34936835,44.96532,0.066
1.49716335,45.02632,0.061
1.5725388,45.09632,0.07
1.70703225,45.15632,0.06
1.82231235,45.22532,0.069
1.8858642,45.28732,0.062
1.9863648,45.35432,0.067
2.04104895,45.41832,0.064
2.1252921,45.48332,0.065
2.19475575,45.53632,0.053
2.2523958,45.60632,0.07
2.27752095,45.66132,0.055
2.3144697,45.72732,0.066
2.3233374,45.78332,0.056
2.3381169,45.85232,0.069
2.1932778,46.23632,0.384
2.12085825,46.30332,0.067
2.039571,46.36132,0.058
1.94054835,46.42432,0.063
1.88143035,46.47732,0.053
1.76615025,46.54132,0.064
1.69816455,46.59832,0.057
1.5695829,46.67032,0.072
1.4927295,46.73132,0.061
1.34641245,46.79832,0.067
1.18383795,46.85932,0.061
1.0966389,46.92632,0.067
0.9311085,46.97932,0.053
0.8365197,47.05032,0.071
0.66064365,47.10432,0.054
0.47737785,47.17332,0.069
0.3753993,47.23032,0.057
0.1921335,47.29732,0.067
0.088677,47.35532,0.058
-0.09311085,47.42032,0.065
-0.19065555,47.47732,0.057
-0.3783552,47.54632,0.069
-0.56309895,47.60132,0.055
-0.66064365,47.66632,0.065
-0.83208585,47.72532,0.059
-0.9281526,47.79332,0.068
-1.09220505,47.85632,0.063
-1.2562575,47.92232,0.066
-1.33754475,47.98032,0.058
-1.48829565,48.04632,0.066
-1.56219315,48.10232,0.056
-1.68929685,48.16532,0.063
-1.81048875,48.22232,0.057
-1.86665085,48.29032,0.068
-1.97306325,48.34732,0.057
-2.0247915,48.41432,0.067
-2.1075567,48.47532,0.061
-2.17702035,48.55332,0.078
-2.21249115,48.60832,0.055
-2.2553517,48.67932,0.071
-2.29230045,48.73632,0.057
-2.305602,48.80432,0.068
-2.31003585,48.85932,0.055
-2.31299175,48.93132,0.072
-2.30116815,48.99032,0.059
-2.27160915,49.05732,0.067
-2.2494399,49.11932,0.062
-2.20066755,49.18632,0.067
-2.13563775,49.24232,0.056
-2.09425515,49.30732,0.065
-2.00853405,49.36832,0.061
-1.9124673,49.43532,0.067
-1.8533493,49.49132,0.056
-1.7380692,49.56032,0.069
-1.6700835,49.61632,0.056
-1.53854595,49.68532,0.069
-1.3951848,49.74132,0.056
-1.31094165,49.80632,0.065
-1.152801,49.86432,0.058
-1.06560195,49.93432,0.07
-0.8956377,49.99732,0.063
-0.64586415,50.08432,0.087
-0.5468415,50.15432,0.07
-0.36505365,50.22832,0.074
-0.17292015,50.28632,0.058
-0.08128725,50.35532,0.069
0.1034565,50.41332,0.058
0.2896782,50.48732,0.074
0.3901788,50.54732,0.06
0.5764005,50.61732,0.07
0.67542315,50.67632,0.059
0.8453874,50.74632,0.07
1.01535165,50.80732,0.061
1.18236,50.87932,0.072
1.2680811,50.94132,0.062
1.4217879,51.00932,0.068
1.5636711,51.06732,0.058
1.6405245,51.13732,0.07
1.76319435,51.19632,0.059
1.8769965,51.26932,0.073
1.93759245,51.32932,0.06
2.0336592,51.39732,0.068
2.12085825,51.45832,0.061
2.1903219,51.53232,0.074
2.2257927,51.60132,0.069
2.2730871,51.67032,0.069
2.31003585,51.73032,0.06
2.33368305,51.80032,0.07
2.3381169,51.86132,0.061
2.33368305,51.92932,0.068
2.3292492,51.99332,0.064
2.2819548,52.06332,0.07
2.25978555,52.12232,0.059
2.20362345,52.19332,0.071
2.1666747,52.25132,0.058
2.0927772,52.32232,0.071
2.0011443,52.38032,0.058
1.9479381,52.45232,0.072
1.84004775,52.50732,0.055
1.72181175,52.58332,0.076
1.65087015,52.64332,0.06
1.5163767,52.71632,0.073
1.37005965,52.77532,0.059
1.21930875,52.84532,0.07
1.13063175,52.90832,0.063
0.96214545,52.98332,0.075
0.8690346,53.04732,0.064
0.6148272,53.11932,0.072
0.5202384,53.17632,0.057
0.3340167,53.24732,0.071
0.14927295,53.31032,0.063
0.0472944,53.38132,0.071
-0.13153755,53.44032,0.059
-0.3221931,53.50732,0.067
-0.42417165,53.57032,0.063
-0.6030036,53.64032,0.07
-0.7803576,53.69532,0.055
-0.87051255,53.76332,0.068
-1.0404768,53.82032,0.057
-1.19861745,53.93532,0.115
-1.35528015,53.99732,0.062
-1.5015972,54.07432,0.077
-1.63904655,54.13332,0.059
-1.7646723,54.20532,0.072
-1.8267462,54.26732,0.062
-1.9774971,54.37132,0.104
-2.0661741,54.43132,0.06
-2.1489393,54.50032,0.069
-2.18293215,54.56132,0.061
-2.23613835,54.63232,0.071
-2.25978555,54.69632,0.064
-2.2908225,54.76432,0.068
-2.31003585,54.82532,0.061
-2.3085579,54.89532,0.07
-2.2908225,55.02332,0.128
-2.2494399,55.08032,0.057
-2.2317045,55.14832,0.068
-2.1725865,55.20832,0.06
-2.098689,55.28032,0.072
-2.0513946,55.34032,0.06
