位移,,,,,
0.964624388,5.98971,0.08152,0.964624388,5.98971,0.08152
0.904744043,6.05242,0.06271,0.904744043,6.05242,0.06271
0.857652916,6.10059,0.04817,0.857652916,6.10059,0.04817
0.77938288,6.17894,0.07835,0.77938288,6.17894,0.07835
0.715614442,6.24152,0.06258,0.715614442,6.24152,0.06258
0.617254958,6.3352,0.09368,0.617254958,6.3352,0.09368
0.54950365,6.39749,0.06229,0.54950365,6.39749,0.06229
0.459892336,6.47596,0.07847,0.459892336,6.47596,0.07847
0.385015434,6.53831,0.06235,0.385015434,6.53831,0.06235
0.305875898,6.60085,0.06254,0.305875898,6.60085,0.06254
0.199604438,6.67897,0.07812,0.199604438,6.67897,0.07812
0.061579023,6.77273,0.09376,0.061579023,6.77273,0.09376
-0.012036417,6.81963,0.0469,-0.012036417,6.81963,0.0469
-0.114737212,6.88211,0.06248,-0.114737212,6.88211,0.06248
-0.249797276,6.96023,0.07812,-0.249797276,6.96023,0.07812
-0.420100464,7.05421,0.09398,-0.420100464,7.05421,0.09398
-0.535784777,7.11648,0.06227,-0.535784777,7.11648,0.06227
-0.68122767,7.19462,0.07814,-0.68122767,7.19462,0.07814
-0.795418206,7.25713,0.06251,-0.795418206,7.25713,0.06251
-0.905238363,7.31963,0.0625,-0.905238363,7.31963,0.0625
-1.057486536,7.41338,0.09375,-1.057486536,7.41338,0.09375
-1.125505027,7.46006,0.04668,-1.125505027,7.46006,0.04668
-1.205871265,7.52276,0.0627,-1.205871265,7.52276,0.0627
-1.287705868,7.60088,0.07812,-1.287705868,7.60088,0.07812
-1.349873215,7.69465,0.09377,-1.349873215,7.69465,0.09377
-1.36796991,7.75693,0.06228,-1.36796991,7.75693,0.06228
-1.361813985,7.83527,0.07834,-1.361813985,7.83527,0.07834
-1.323584152,7.91319,0.07792,-1.323584152,7.91319,0.07792
-1.268664655,7.97569,0.0625,-1.268664655,7.97569,0.0625
-1.193526737,8.03841,0.06272,-1.193526737,8.03841,0.06272
-1.099329819,8.10089,0.06248,-1.099329819,8.10089,0.06248
-0.953373288,8.17904,0.07815,-0.953373288,8.17904,0.07815
-0.74744162,8.2728,0.09376,-0.74744162,8.2728,0.09376
-0.594493548,8.3353,0.0625,-0.594493548,8.3353,0.0625
-0.473897009,8.38198,0.04668,-0.473897009,8.38198,0.04668
-0.263739605,8.46031,0.07833,-0.263739605,8.46031,0.07833
-0.092202288,8.52289,0.06258,-0.092202288,8.52289,0.06258
0.078448805,8.58537,0.06248,0.078448805,8.58537,0.06248
0.245402676,8.64783,0.06246,0.245402676,8.64783,0.06246
0.442653499,8.72596,0.07813,0.442653499,8.72596,0.07813
0.588955988,8.78845,0.06249,0.588955988,8.78845,0.06249
0.751470398,8.86658,0.07813,0.751470398,8.86658,0.07813
0.862853547,8.92909,0.06251,0.862853547,8.92909,0.06251
0.976453084,9.00722,0.07813,0.976453084,9.00722,0.07813
1.043047024,9.06971,0.06249,1.043047024,9.06971,0.06249
1.10430996,9.16347,0.09376,1.10430996,9.16347,0.09376
1.117539844,9.22597,0.0625,1.117539844,9.22597,0.0625
1.113763256,9.27286,0.04689,1.113763256,9.27286,0.04689
1.071943593,9.36661,0.09375,1.071943593,9.36661,0.09375
1.020078371,9.42911,0.0625,1.020078371,9.42911,0.0625
0.951694374,9.49174,0.06263,0.951694374,9.49174,0.06263
0.821080795,9.58537,0.09363,0.821080795,9.58537,0.09363
0.745960163,9.63206,0.04669,0.745960163,9.63206,0.04669
0.580341481,9.7258,0.09374,0.580341481,9.7258,0.09374
0.462093054,9.7885,0.0627,0.462093054,9.7885,0.0627
0.280423336,9.88226,0.09376,0.280423336,9.88226,0.09376
0.18984187,9.92914,0.04688,0.18984187,9.92914,0.04688
0.100763938,9.97602,0.04688,0.100763938,9.97602,0.04688
-0.042204029,10.05414,0.07812,-0.042204029,10.05414,0.07812
-0.173488788,10.13205,0.07791,-0.173488788,10.13205,0.07791
-0.269618286,10.19455,0.0625,-0.269618286,10.19455,0.0625
-0.404679322,10.29758,0.10303,-0.404679322,10.29758,0.10303
-0.457601027,10.3465,0.04892,-0.457601027,10.3465,0.04892
-0.501141607,10.3934,0.0469,-0.501141607,10.3934,0.0469
-0.548619605,10.45612,0.06272,-0.548619605,10.45612,0.06272
-0.583411366,10.52006,0.06394,-0.583411366,10.52006,0.06394
-0.605464511,10.58255,0.06249,-0.605464511,10.58255,0.06249
-0.616243549,10.67629,0.09374,-0.616243549,10.67629,0.09374
-0.612345999,10.7232,0.04691,-0.612345999,10.7232,0.04691
-0.593977179,10.80131,0.07811,-0.593977179,10.80131,0.07811
-0.560499809,10.87946,0.07815,-0.560499809,10.87946,0.07815
-0.523918909,10.94553,0.06607,-0.523918909,10.94553,0.06607
-0.471296262,11.02368,0.07815,-0.471296262,11.02368,0.07815
-0.4364603,11.07046,0.04678,-0.4364603,11.07046,0.04678
-0.372991499,11.15003,0.07957,-0.372991499,11.15003,0.07957
-0.306910659,11.22837,0.07834,-0.306910659,11.22837,0.07834
-0.226730038,11.32225,0.09388,-0.226730038,11.32225,0.09388
-0.161244371,11.40025,0.078,-0.161244371,11.40025,0.078
-0.123279241,11.44714,0.04689,-0.123279241,11.44714,0.04689
-0.07494064,11.50963,0.06249,-0.07494064,11.50963,0.06249
-0.018763804,11.58777,0.07814,-0.018763804,11.58777,0.07814
0.022361566,11.65027,0.0625,0.022361566,11.65027,0.0625
0.059051654,11.71274,0.06247,0.059051654,11.71274,0.06247
0.106774113,11.80653,0.09379,0.106774113,11.80653,0.09379
0.120422519,11.83777,0.03124,0.120422519,11.83777,0.03124
0.150211343,11.91591,0.07814,0.150211343,11.91591,0.07814
0.169565307,11.97854,0.06263,0.169565307,11.97854,0.06263
0.188694103,12.05665,0.07811,0.188694103,12.05665,0.07811
0.202446203,12.13466,0.07801,0.202446203,12.13466,0.07801
0.212083692,12.21258,0.07792,0.212083692,12.21258,0.07792
0.218391457,12.28977,0.07719,0.218391457,12.28977,0.07719
0.220478385,12.32548,0.03571,0.220478385,12.32548,0.03571
0.223388062,12.38798,0.0625,0.223388062,12.38798,0.0625
0.22807361,12.5142,0.12622,0.22807361,12.5142,0.12622
0.230884855,12.57692,0.06272,0.230884855,12.57692,0.06272
0.236303644,12.66266,0.08574,0.236303644,12.66266,0.08574
0.239989855,12.70602,0.04336,0.239989855,12.70602,0.04336
0.248828951,12.78417,0.07815,0.248828951,12.78417,0.07815
0.255687236,12.83224,0.04807,0.255687236,12.83224,0.04807
0.269247638,12.91037,0.07813,0.269247638,12.91037,0.07813
0.289428699,13.00412,0.09375,0.289428699,13.00412,0.09375
0.297095939,13.03538,0.03126,0.297095939,13.03538,0.03126
0.317556545,13.11351,0.07813,0.317556545,13.11351,0.07813
0.335017677,13.17601,0.0625,0.335017677,13.17601,0.0625
0.361648938,13.26977,0.09376,0.361648938,13.26977,0.09376
0.378735497,13.33227,0.0625,0.378735497,13.33227,0.0625
0.394462996,13.39477,0.0625,0.394462996,13.39477,0.0625
0.407754938,13.45705,0.06228,0.407754938,13.45705,0.06228
0.415846337,13.50414,0.04709,0.415846337,13.50414,0.04709
0.425070472,13.59791,0.09377,0.425070472,13.59791,0.09377
0.425414358,13.64819,0.05028,0.425414358,13.64819,0.05028
0.417853684,13.72652,0.07833,0.417853684,13.72652,0.07833
0.404434057,13.79072,0.0642,0.404434057,13.79072,0.0642
0.38396911,13.85323,0.06251,0.38396911,13.85323,0.06251
0.34671613,13.93136,0.07813,0.34671613,13.93136,0.07813
0.28579847,14.02512,0.09376,0.28579847,14.02512,0.09376
0.235425818,14.08741,0.06229,0.235425818,14.08741,0.06229
0.177133055,14.15012,0.06271,0.177133055,14.15012,0.06271
0.075420278,14.24386,0.09374,0.075420278,14.24386,0.09374
0.038034857,14.27513,0.03127,0.038034857,14.27513,0.03127
-0.060472028,14.35326,0.07813,-0.060472028,14.35326,0.07813
-0.144816523,14.41576,0.0625,-0.144816523,14.41576,0.0625
-0.232154022,14.47828,0.06252,-0.232154022,14.47828,0.06252
-0.343555696,14.55645,0.07817,-0.343555696,14.55645,0.07817
-0.476646999,14.65014,0.09369,-0.476646999,14.65014,0.09369
-0.562431494,14.71276,0.06262,-0.562431494,14.71276,0.06262
-0.737955696,14.85328,0.14052,-0.737955696,14.85328,0.14052
-0.804167877,14.91578,0.0625,-0.804167877,14.91578,0.0625
-0.889804287,15.01312,0.09734,-0.889804287,15.01312,0.09734
-0.922323723,15.06023,0.04711,-0.922323723,15.06023,0.04711
-0.962378928,15.13978,0.07955,-0.962378928,15.13978,0.07955
-0.984196459,15.23331,0.09353,-0.984196459,15.23331,0.09353
-0.983956238,15.29604,0.06273,-0.983956238,15.29604,0.06273
-0.970361283,15.35854,0.0625,-0.970361283,15.35854,0.0625
