时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
1250,-0.005,-0.002,-0.005,-0.4,-1.351,0.009,0,5,45,6,0
1250.5,-0.006,0,-0.006,0.401,-1.768,0.015,0,5,45,6,0
1251,-0.006,0.002,-0.006,1.398,-2.037,0.02,0,5,45,6,0
1251.5,-0.004,0.004,-0.005,2.385,-2.147,0.023,0,5,45,6,0
1252,-0.002,0.004,-0.004,2.842,-2.129,0.024,0,5,45,6,0
1252.5,0,0.004,-0.004,2.85,-1.965,0.023,0,5,45,6,0
1253,0.001,0.003,-0.003,2.526,-1.662,0.02,0,5,45,6,0
1253.5,0.002,0.002,-0.002,1.965,-1.241,0.015,0,5,45,6,0
1254,0.001,0,-0.001,1.261,-0.733,0.009,0,5,45,6,0
1254.5,0,0,0,0.398,-0.189,0.003,0,5,45,6,0
1255,-0.001,0,0.001,-0.565,0.348,-0.004,0,5,45,6,0
1255.5,-0.001,0.001,0.001,-1.393,0.851,-0.01,0,5,45,6,0
1256,-0.001,0.003,0.003,-1.446,1.34,-0.014,0,5,45,6,0
1256.5,0,0.006,0.006,-0.55,1.797,-0.016,0,5,45,6,0
1257,0.004,0.009,0.009,0.954,2.179,-0.014,0,5,45,6,0
1257.5,0.009,0.009,0.012,2.7,2.464,-0.012,0,5,45,6,0
1258,0.015,0.006,0.015,4.328,2.633,-0.009,0,5,45,6,0
1258.5,0.018,0,0.016,5.349,2.662,-0.006,0,5,45,6,0
1259,0.016,-0.007,0.016,5.526,2.547,-0.005,0,5,45,6,0
1259.5,0.011,-0.011,0.015,5.121,2.327,-0.004,0,5,45,6,0
1260,0.005,-0.012,0.012,4.071,1.996,-0.005,0,5,45,6,0
1260.5,0,-0.009,0.009,2.437,1.562,-0.006,0,5,45,6,0
1261,-0.002,-0.004,0.004,0.324,1.031,-0.007,0,5,45,6,0
1261.5,0.001,0.001,-0.001,-1.914,0.434,-0.009,0,5,45,6,0
1262,0.005,0.002,-0.005,-3.518,-0.156,-0.008,0,5,45,6,0
1262.5,0.008,0,-0.008,-4.113,-0.701,-0.006,0,5,45,6,0
1263,0.009,-0.004,-0.009,-3.774,-1.182,-0.001,0,5,45,6,0
1263.5,0.008,-0.008,-0.01,-3.225,-1.636,0.004,0,5,45,6,0
1264,0.004,-0.011,-0.011,-2.682,-2.033,0.009,0,5,45,6,0
1264.5,0,-0.012,-0.011,-2.207,-2.346,0.012,0,5,45,6,0
1265,-0.005,-0.012,-0.012,-2.114,-2.584,0.014,0,5,45,6,0
1265.5,-0.01,-0.01,-0.013,-2.511,-2.739,0.015,0,5,45,6,0
1266,-0.014,-0.006,-0.014,-3.269,-2.799,0.013,0,5,45,6,0
1266.5,-0.016,0,-0.015,-4.225,-2.765,0.01,0,5,45,6,0
1267,-0.016,0.007,-0.016,-5.259,-2.647,0.006,0,5,45,6,0
1267.5,-0.013,0.013,-0.016,-6.194,-2.458,0.002,0,5,45,6,0
1268,-0.007,0.017,-0.016,-6.887,-2.212,-0.001,0,5,45,6,0
1268.5,0,0.018,-0.016,-7.495,-1.958,-0.005,0,5,45,6,0
1269,0.007,0.016,-0.016,-7.99,-1.713,-0.008,0,5,45,6,0
1269.5,0.012,0.012,-0.016,-8.452,-1.512,-0.011,0,5,45,6,0
1270,0.015,0.006,-0.015,-8.508,-1.331,-0.013,0,5,45,6,0
1270.5,0.016,0,-0.015,-8.347,-1.209,-0.013,0,5,45,6,0
1271,0.014,-0.006,-0.014,-7.716,-1.113,-0.012,0,5,45,6,0
1271.5,0.009,-0.009,-0.012,-6.729,-1.054,-0.01,0,5,45,6,0
1272,0.005,-0.011,-0.011,-5.762,-1.051,-0.007,0,5,45,6,0
1272.5,0,-0.011,-0.01,-4.817,-1.08,-0.005,0,5,45,6,0
1273,-0.004,-0.009,-0.009,-3.965,-1.131,-0.002,0,5,45,6,0
1273.5,-0.007,-0.007,-0.009,-3.663,-1.233,0,0,5,45,6,0
1274,-0.01,-0.004,-0.01,-4.009,-1.379,0,0,5,45,6,0
1274.5,-0.013,0,-0.012,-4.989,-1.568,-0.001,0,5,45,6,0
1275,-0.014,0.006,-0.014,-6.406,-1.789,-0.003,0,5,45,6,0
1275.5,-0.013,0.013,-0.017,-7.612,-1.989,-0.005,0,5,45,6,0
1276,-0.007,0.017,-0.017,-7.703,-2.09,-0.004,0,5,45,6,0
1276.5,0,0.017,-0.016,-6.679,-2.099,-0.002,0,5,45,6,0
1277,0.006,0.013,-0.013,-4.836,-2.017,0.003,0,5,45,6,0
1277.5,0.008,0.008,-0.01,-2.733,-1.871,0.007,0,5,45,6,0
1278,0.006,0.003,-0.006,-0.347,-1.618,0.012,0,5,45,6,0
1278.5,0.002,0,-0.002,1.94,-1.278,0.015,0,5,45,6,0
1279,-0.002,0.001,0.002,3.74,-0.865,0.017,0,5,45,6,0
1279.5,-0.003,0.003,0.004,4.698,-0.413,0.016,0,5,45,6,0
1280,-0.002,0.006,0.006,4.643,0.051,0.012,0,5,45,6,0
1280.5,0,0.007,0.006,3.622,0.495,0.006,0,5,45,6,0
1281,0.003,0.006,0.006,2.249,0.933,-0.001,0,5,45,6,0
1281.5,0.005,0.005,0.006,1.075,1.359,-0.008,0,5,45,6,0
1282,0.007,0.003,0.007,0.31,1.742,-0.013,0,5,45,6,0
1282.5,0.008,0,0.007,-0.109,2.04,-0.016,0,5,45,6,0
1283,0.007,-0.003,0.007,-0.479,2.201,-0.018,0,5,45,6,0
1283.5,0.005,-0.005,0.007,-1.021,2.194,-0.02,0,5,45,6,0
1284,0.002,-0.005,0.005,-1.837,2.004,-0.021,0,5,45,6,0
1284.5,0,-0.002,0.002,-2.994,1.624,-0.021,0,5,45,6,0
1285,0.001,0.002,-0.002,-4.442,1.066,-0.02,0,5,45,6,0
1285.5,0.005,0.005,-0.006,-6.052,0.352,-0.019,0,5,45,6,0
1286,0.011,0.005,-0.011,-7.547,-0.471,-0.017,0,5,45,6,0
1286.5,0.017,0,-0.016,-8.702,-1.357,-0.013,0,5,45,6,0
1287,0.019,-0.008,-0.019,-9.043,-2.22,-0.007,0,5,45,6,0
1287.5,0.016,-0.016,-0.021,-8.437,-3.002,0.001,0,5,45,6,0
1288,0.009,-0.022,-0.022,-7.05,-3.658,0.01,0,5,45,6,0
1288.5,0,-0.023,-0.021,-4.908,-4.121,0.019,0,5,45,6,0
1289,-0.008,-0.019,-0.019,-2.53,-4.378,0.027,0,5,45,6,0
1289.5,-0.013,-0.013,-0.016,-0.494,-4.426,0.033,0,5,45,6,0
1290,-0.014,-0.006,-0.014,0.948,-4.252,0.036,0,5,45,6,0
1290.5,-0.013,0,-0.012,1.309,-3.9,0.034,0,5,45,6,0
1291,-0.012,0.005,-0.011,0.555,-3.39,0.028,0,5,45,6,0
1291.5,-0.009,0.009,-0.011,-1.069,-2.755,0.019,0,5,45,6,0
1292,-0.005,0.011,-0.011,-3.013,-2.015,0.008,0,5,45,6,0
1292.5,0,0.011,-0.01,-4.784,-1.212,-0.003,0,5,45,6,0
1293,0.004,0.009,-0.009,-6.14,-0.408,-0.013,0,5,45,6,0
1293.5,0.006,0.006,-0.007,-6.875,0.346,-0.021,0,5,45,6,0
1294,0.005,0.002,-0.005,-6.891,1.002,-0.026,0,5,45,6,0
1294.5,0.003,0,-0.002,-6.323,1.51,-0.029,0,5,45,6,0
1295,0,0,0,-5.424,1.833,-0.029,0,5,45,6,0
1295.5,-0.001,0.001,0.002,-4.406,1.954,-0.027,0,5,45,6,0
1296,-0.001,0.002,0.002,-3.799,1.834,-0.025,0,5,45,6,0
1296.5,0,0.001,0.001,-3.818,1.481,-0.022,0,5,45,6,0
1297,-0.001,-0.002,-0.002,-4.307,0.936,-0.019,0,5,45,6,0
1297.5,-0.004,-0.004,-0.005,-5.097,0.239,-0.016,0,5,45,6,0
1298,-0.009,-0.004,-0.009,-5.656,-0.523,-0.011,0,5,45,6,0
1298.5,-0.012,0,-0.011,-5.554,-1.275,-0.005,0,5,45,6,0
1299,-0.013,0.005,-0.012,-4.454,-1.934,0.003,0,5,45,6,0
1299.5,-0.009,0.009,-0.012,-2.503,-2.456,0.012,0,5,45,6,0
1300,-0.004,0.01,-0.01,0.053,-2.793,0.022,0,5,45,6,0
1300.5,0,0.008,-0.007,2.861,-2.914,0.03,0,5,45,6,0
1301,0.002,0.004,-0.004,5.225,-2.834,0.036,0,5,45,6,0
1301.5,0.001,0.001,-0.001,6.578,-2.571,0.038,0,5,45,6,0
1302,-0.001,0,0.001,6.676,-2.148,0.035,0,5,45,6,0
1302.5,-0.002,0,0.002,6.034,-1.542,0.028,0,5,45,6,0
1303,-0.004,0.002,0.004,5.234,-0.759,0.02,0,5,45,6,0
1303.5,-0.005,0.005,0.006,4.445,0.142,0.011,0,5,45,6,0
1304,-0.004,0.009,0.009,3.93,1.118,0.002,0,5,45,6,0
1304.5,0,0.013,0.012,3.848,2.11,-0.006,0,5,45,6,0
1305,0.007,0.016,0.016,4.228,3.061,-0.013,0,5,45,6,0
1305.5,0.016,0.016,0.021,5.205,3.936,-0.017,0,5,45,6,0
1306,0.025,0.01,0.025,6.418,4.663,-0.019,0,5,45,6,0
1306.5,0.03,0,0.028,7.446,5.186,-0.02,0,5,45,6,0
1307,0.03,-0.012,0.03,8.052,5.475,-0.021,0,5,45,6,0
1307.5,0.023,-0.023,0.029,7.891,5.49,-0.022,0,5,45,6,0
1308,0.011,-0.027,0.027,6.856,5.225,-0.022,0,5,45,6,0
1308.5,0,-0.026,0.023,5.285,4.713,-0.023,0,5,45,6,0
1309,-0.008,-0.019,0.019,3.805,4.021,-0.021,0,5,45,6,0
1309.5,-0.011,-0.011,0.015,2.681,3.189,-0.018,0,5,45,6,0
1310,-0.01,-0.004,0.01,1.523,2.209,-0.013,0,5,45,6,0
1310.5,-0.004,0,0.004,0.119,1.111,-0.008,0,5,45,6,0
1311,0.002,-0.001,-0.002,-1.378,-0.045,-0.003,0,5,45,6,0
1311.5,0.006,-0.006,-0.008,-2.749,-1.193,0.002,0,5,45,6,0
1312,0.005,-0.013,-0.013,-3.756,-2.262,0.008,0,5,45,6,0
1312.5,0,-0.019,-0.017,-4.561,-3.226,0.013,0,5,45,6,0
1313,-0.009,-0.021,-0.021,-5.2,-4.039,0.018,0,5,45,6,0
1313.5,-0.018,-0.018,-0.023,-5.494,-4.647,0.021,0,5,45,6,0
1314,-0.025,-0.01,-0.024,-5.275,-5.005,0.025,0,5,45,6,0
1314.5,-0.026,0,-0.024,-4.539,-5.09,0.028,0,5,45,6,0
1315,-0.022,0.009,-0.021,-3.234,-4.882,0.029,0,5,45,6,0
1315.5,-0.014,0.014,-0.018,-1.483,-4.386,0.03,0,5,45,6,0
1316,-0.005,0.013,-0.012,0.436,-3.634,0.03,0,5,45,6,0
1316.5,0,0.008,-0.007,1.814,-2.713,0.026,0,5,45,6,0
1317,0.001,0.003,-0.003,2.398,-1.678,0.02,0,5,45,6,0
1317.5,-0.001,-0.001,0.001,2.409,-0.565,0.011,0,5,45,6,0
1318,-0.004,-0.002,0.004,1.96,0.56,0.001,0,5,45,6,0
1318.5,-0.008,0,0.008,1.339,1.645,-0.009,0,5,45,6,0
1319,-0.011,0.004,0.011,0.9,2.645,-0.018,0,5,45,6,0
1319.5,-0.01,0.01,0.014,0.822,3.507,-0.025,0,5,45,6,0
1320,-0.007,0.017,0.017,1.45,4.216,-0.029,0,5,45,6,0
1320.5,0,0.022,0.02,2.588,4.722,-0.03,0,5,45,6,0
1321,0.01,0.023,0.023,4.044,5.005,-0.028,0,5,45,6,0
1321.5,0.019,0.019,0.025,5.551,5.055,-0.025,0,5,45,6,0
1322,0.026,0.011,0.026,6.741,4.866,-0.02,0,5,45,6,0
1322.5,0.027,0,0.024,6.961,4.411,-0.016,0,5,45,6,0
1323,0.021,-0.009,0.021,6.072,3.716,-0.013,0,5,45,6,0
1323.5,0.012,-0.012,0.015,4.305,2.832,-0.011,0,5,45,6,0
1324,0.004,-0.009,0.009,2.215,1.835,-0.008,0,5,45,6,0
1324.5,0,-0.003,0.003,0.251,0.789,-0.005,0,5,45,6,0
1325,0.001,0.003,-0.003,-1.309,-0.251,-0.002,0,5,45,6,0
1325.5,0.005,0.005,-0.007,-2.216,-1.223,0.004,0,5,45,6,0
1326,0.01,0.004,-0.01,-2.337,-2.069,0.01,0,5,45,6,0
1326.5,0.014,0,-0.012,-2.028,-2.777,0.016,0,5,45,6,0
1327,0.014,-0.006,-0.014,-1.533,-3.317,0.022,0,5,45,6,0
1327.5,0.011,-0.011,-0.014,-0.867,-3.647,0.026,0,5,45,6,0
1328,0.006,-0.013,-0.013,0.075,-3.73,0.029,0,5,45,6,0
1328.5,0,-0.013,-0.012,0.999,-3.579,0.031,0,5,45,6,0
1329,-0.004,-0.01,-0.009,1.668,-3.212,0.03,0,5,45,6,0
1329.5,-0.005,-0.005,-0.007,2.151,-2.636,0.026,0,5,45,6,0
1330,-0.003,-0.001,-0.003,2.667,-1.863,0.022,0,5,45,6,0
1330.5,0.001,0,0.001,3.198,-0.941,0.016,0,5,45,6,0
1331,0.005,-0.002,0.005,3.63,0.068,0.009,0,5,45,6,0
1331.5,0.007,-0.007,0.009,3.87,1.099,0.002,0,5,45,6,0
1332,0.005,-0.012,0.012,3.898,2.09,-0.006,0,5,45,6,0
1332.5,0,-0.017,0.015,3.762,2.984,-0.013,0,5,45,6,0
1333,-0.007,-0.017,0.017,3.307,3.709,-0.02,0,5,45,6,0
1333.5,-0.014,-0.014,0.018,2.66,4.229,-0.026,0,5,45,6,0
1334,-0.019,-0.008,0.019,2.316,4.554,-0.029,0,5,45,6,0
1334.5,-0.022,0,0.02,2.838,4.715,-0.029,0,5,45,6,0
1335,-0.022,0.009,0.022,4.12,4.702,-0.026,0,5,45,6,0
1335.5,-0.018,0.018,0.023,5.636,4.495,-0.02,0,5,45,6,0
1336,-0.01,0.024,0.023,7.001,4.108,-0.013,0,5,45,6,0
1336.5,0,0.025,0.023,8.025,3.575,-0.006,0,5,45,6,0
1337,0.009,0.021,0.021,8.418,2.92,0,0,5,45,6,0
1337.5,0.014,0.014,0.018,7.935,2.168,0.004,0,5,45,6,0
1338,0.013,0.005,0.013,6.651,1.365,0.007,0,5,45,6,0
1338.5,0.009,0,0.008,4.848,0.562,0.009,0,5,45,6,0
1339,0.003,-0.001,0.003,2.736,-0.211,0.009,0,5,45,6,0
1339.5,-0.002,0.002,-0.002,0.695,-0.906,0.009,0,5,45,6,0
1340,-0.003,0.007,-0.007,-0.964,-1.492,0.009,0,5,45,6,0
1340.5,0,0.01,-0.009,-1.742,-1.914,0.01,0,5,45,6,0
1341,0.004,0.01,-0.01,-1.588,-2.158,0.013,0,5,45,6,0
1341.5,0.007,0.007,-0.009,-0.869,-2.245,0.015,0,5,45,6,0
1342,0.008,0.003,-0.008,-0.195,-2.213,0.017,0,5,45,6,0
1342.5,0.008,0,-0.007,0.253,-2.065,0.017,0,5,45,6,0
1343,0.006,-0.002,-0.006,0.44,-1.811,0.015,0,5,45,6,0
1343.5,0.003,-0.003,-0.004,0.624,-1.437,0.013,0,5,45,6,0
1344,0.001,-0.003,-0.002,0.798,-0.973,0.01,0,5,45,6,0
1344.5,0,-0.001,-0.001,0.887,-0.452,0.006,0,5,45,6,0
1345,0.001,0.002,0.002,0.99,0.104,0.002,0,5,45,6,0
1345.5,0.003,0.003,0.004,1.083,0.658,-0.002,0,5,45,6,0
1346,0.006,0.002,0.006,1.136,1.175,-0.006,0,5,45,6,0
1346.5,0.008,0,0.007,1.303,1.641,-0.009,0,5,45,6,0
1347,0.009,-0.004,0.009,1.434,2.014,-0.012,0,5,45,6,0
1347.5,0.008,-0.008,0.01,1.455,2.269,-0.014,0,5,45,6,0
1348,0.004,-0.01,0.01,1.348,2.393,-0.015,0,5,45,6,0
1348.5,0,-0.011,0.01,1.136,2.379,-0.016,0,5,45,6,0
1349,-0.004,-0.009,0.009,0.921,2.239,-0.015,0,5,45,6,0
1349.5,-0.006,-0.006,0.008,0.708,1.979,-0.014,0,5,45,6,0
1350,-0.006,-0.003,0.006,0.442,1.607,-0.011,0,5,45,6,0
1350.5,-0.005,0,0.004,0.133,1.147,-0.009,0,5,45,6,0
1351,-0.001,0.001,0.001,-0.518,0.591,-0.006,0,5,45,6,0
1351.5,0.001,-0.001,-0.002,-1.468,-0.029,-0.004,0,5,45,6,0
1352,0.002,-0.006,-0.006,-2.664,-0.688,-0.002,0,5,45,6,0
1352.5,0,-0.01,-0.01,-3.887,-1.344,0,0,5,45,6,0
1353,-0.005,-0.013,-0.013,-4.86,-1.953,0.002,0,5,45,6,0
1353.5,-0.012,-0.012,-0.015,-5.34,-2.473,0.005,0,5,45,6,0
1354,-0.017,-0.007,-0.017,-5.248,-2.873,0.008,0,5,45,6,0
1354.5,-0.018,0,-0.016,-4.357,-3.102,0.012,0,5,45,6,0
1355,-0.015,0.006,-0.015,-3.154,-3.186,0.016,0,5,45,6,0
1355.5,-0.011,0.011,-0.014,-2.016,-3.128,0.019,0,5,45,6,0
1356,-0.005,0.012,-0.012,-1.164,-2.936,0.02,0,5,45,6,0
1356.5,0,0.011,-0.01,-0.781,-2.627,0.018,0,5,45,6,0
1357,0.004,0.009,-0.009,-0.924,-2.223,0.015,0,5,45,6,0
1357.5,0.006,0.006,-0.008,-1.543,-1.751,0.01,0,5,45,6,0
1358,0.007,0.003,-0.007,-2.378,-1.228,0.003,0,5,45,6,0
1358.5,0.007,0,-0.007,-3.459,-0.713,-0.004,0,5,45,6,0
1359,0.006,-0.003,-0.006,-4.526,-0.229,-0.01,0,5,45,6,0
1359.5,0.004,-0.004,-0.006,-5.114,0.222,-0.016,0,5,45,6,0
1360,0.002,-0.004,-0.004,-5.05,0.615,-0.018,0,5,45,6,0
1360.5,0,-0.002,-0.002,-4.353,0.93,-0.019,0,5,45,6,0
1361,0,0,0,-3.264,1.14,-0.018,0,5,45,6,0
1361.5,0.001,0.001,0.002,-2.061,1.232,-0.015,0,5,45,6,0
1362,0.003,0.001,0.003,-1.063,1.193,-0.012,0,5,45,6,0
1362.5,0.004,0,0.004,-0.091,1.071,-0.009,0,5,45,6,0
1363,0.004,-0.002,0.004,0.804,0.88,-0.005,0,5,45,6,0
1363.5,0.003,-0.003,0.004,1.458,0.636,-0.001,0,5,45,6,0
1364,0.001,-0.003,0.003,1.752,0.353,0.002,0,5,45,6,0
1364.5,0,-0.002,0.002,1.533,0.038,0.004,0,5,45,6,0
1365,0,0,0,0.825,-0.29,0.004,0,5,45,6,0
1365.5,0.002,0.002,-0.003,-0.325,-0.623,0.004,0,5,45,6,0
1366,0.005,0.002,-0.005,-1.392,-0.908,0.003,0,5,45,6,0
1366.5,0.008,0,-0.007,-2.294,-1.148,0.003,0,5,45,6,0
1367,0.009,-0.004,-0.009,-3.125,-1.353,0.002,0,5,45,6,0
1367.5,0.008,-0.008,-0.01,-3.66,-1.5,0.002,0,5,45,6,0
1368,0.004,-0.01,-0.01,-3.759,-1.578,0.002,0,5,45,6,0
1368.5,0,-0.011,-0.01,-3.699,-1.614,0.003,0,5,45,6,0
1369,-0.004,-0.01,-0.01,-3.622,-1.614,0.003,0,5,45,6,0
1369.5,-0.008,-0.008,-0.01,-3.43,-1.566,0.003,0,5,45,6,0
1370,-0.009,-0.004,-0.009,-3.115,-1.471,0.003,0,5,45,6,0
1370.5,-0.009,0,-0.008,-2.562,-1.317,0.003,0,5,45,6,0
1371,-0.006,0.003,-0.006,-1.841,-1.113,0.004,0,5,45,6,0
1371.5,-0.003,0.003,-0.004,-1.098,-0.873,0.004,0,5,45,6,0
1372,-0.001,0.002,-0.002,-0.159,-0.577,0.004,0,5,45,6,0
1372.5,0,0,0,0.897,-0.241,0.004,0,5,45,6,0
1373,-0.001,-0.003,0.002,1.722,0.1,0.004,0,5,45,6,0
1373.5,-0.003,-0.003,0.004,2.085,0.418,0.002,0,5,45,6,0
1374,-0.005,-0.002,0.005,2.007,0.703,0,0,5,45,6,0
1374.5,-0.006,0,0.005,1.618,0.947,-0.003,0,5,45,6,0
1375,-0.005,0.002,0.005,0.898,1.121,-0.006,0,5,45,6,0
1375.5,-0.003,0.003,0.004,-0.048,1.215,-0.01,0,5,45,6,0
1376,-0.002,0.004,0.004,-0.714,1.257,-0.012,0,5,45,6,0
1376.5,0,0.004,0.004,-0.577,1.284,-0.012,0,5,45,6,0
1377,0.002,0.005,0.005,0.245,1.281,-0.009,0,5,45,6,0
1377.5,0.005,0.005,0.006,1.508,1.246,-0.006,0,5,45,6,0
1378,0.007,0.003,0.007,2.433,1.128,-0.002,0,5,45,6,0
1378.5,0.007,0,0.007,2.692,0.929,0,0,5,45,6,0
1379,0.005,-0.002,0.005,2.28,0.665,0.001,0,5,45,6,0
1379.5,0.002,-0.002,0.003,1.131,0.335,0,0,5,45,6,0
1380,0,0,0,-0.279,-0.013,-0.001,0,5,45,6,0
1380.5,0,0.003,-0.003,-1.428,-0.336,-0.001,0,5,45,6,0
1381,0.002,0.005,-0.005,-2.152,-0.625,-0.001,0,5,45,6,0
1381.5,0.005,0.005,-0.006,-2.365,-0.863,0,0,5,45,6,0
1382,0.006,0.003,-0.006,-1.989,-1.031,0.003,0,5,45,6,0
1382.5,0.006,0,-0.005,-1.09,-1.117,0.006,0,5,45,6,0
1383,0.004,-0.002,-0.004,0.144,-1.118,0.009,0,5,45,6,0
1383.5,0.001,-0.001,-0.002,1.445,-1.037,0.012,0,5,45,6,0
1384,0,0,0,2.354,-0.901,0.013,0,5,45,6,0
1384.5,0,0.001,0.001,2.771,-0.71,0.013,0,5,45,6,0
1385,0.001,0.002,0.002,2.719,-0.47,0.011,0,5,45,6,0
1385.5,0.002,0.002,0.003,2.689,-0.15,0.008,0,5,45,6,0
1386,0.004,0.002,0.004,2.46,0.197,0.005,0,5,45,6,0
1386.5,0.005,0,0.004,1.874,0.532,0.001,0,5,45,6,0
1387,0.004,-0.002,0.004,1.122,0.844,-0.004,0,5,45,6,0
1387.5,0.003,-0.003,0.004,-0.174,1.055,-0.009,0,5,45,6,0
1388,0.001,-0.002,0.002,-2.044,1.133,-0.014,0,5,45,6,0
1388.5,0,0.001,-0.001,-4.123,1.077,-0.02,0,5,45,6,0
1389,0.002,0.004,-0.004,-5.991,0.893,-0.023,0,5,45,6,0
1389.5,0.005,0.005,-0.007,-7.297,0.595,-0.024,0,5,45,6,0
1390,0.01,0.004,-0.01,-8.188,0.163,-0.023,0,5,45,6,0
1390.5,0.013,0,-0.012,-8.64,-0.379,-0.02,0,5,45,6,0
1391,0.014,-0.006,-0.014,-8.591,-0.995,-0.015,0,5,45,6,0
1391.5,0.012,-0.012,-0.016,-8.107,-1.65,-0.009,0,5,45,6,0
1392,0.007,-0.018,-0.018,-7.606,-2.333,-0.002,0,5,45,6,0
1392.5,0,-0.022,-0.02,-7.324,-3.012,0.004,0,5,45,6,0
1393,-0.01,-0.023,-0.023,-7.916,-3.707,0.008,0,5,45,6,0
1393.5,-0.021,-0.021,-0.027,-9.057,-4.345,0.01,0,5,45,6,0
1394,-0.03,-0.013,-0.03,-10.25,-4.869,0.01,0,5,45,6,0
1394.5,-0.036,0,-0.033,-11.43,-5.269,0.01,0,5,45,6,0
1395,-0.035,0.014,-0.035,-12.16,-5.498,0.01,0,5,45,6,0
1395.5,-0.027,0.027,-0.035,-12.114,-5.528,0.011,0,5,45,6,0
1396,-0.014,0.033,-0.033,-11.199,-5.35,0.012,0,5,45,6,0
1396.5,0,0.032,-0.03,-9.597,-4.979,0.013,0,5,45,6,0
1397,0.01,0.025,-0.025,-7.423,-4.417,0.014,0,5,45,6,0
1397.5,0.014,0.014,-0.019,-4.596,-3.651,0.016,0,5,45,6,0
1398,0.012,0.005,-0.012,-1.564,-2.728,0.017,0,5,45,6,0
1398.5,0.005,0,-0.005,0.959,-1.721,0.016,0,5,45,6,0
1399,-0.001,0,0,2.431,-0.7,0.012,0,5,45,6,0
1399.5,-0.003,0.003,0.004,2.625,0.275,0.005,0,5,45,6,0
1400,-0.003,0.006,0.006,1.59,1.148,-0.005,0,5,45,6,0
1400.5,0,0.008,0.007,0.071,1.918,-0.015,0,5,45,6,0
1401,0.003,0.007,0.007,-1.506,2.541,-0.024,0,5,45,6,0
1401.5,0.005,0.005,0.007,-3.048,2.96,-0.031,0,5,45,6,0
1402,0.006,0.003,0.006,-4.22,3.162,-0.036,0,5,45,6,0
1402.5,0.006,0,0.005,-4.777,3.14,-0.037,0,5,45,6,0
1403,0.005,-0.002,0.005,-4.632,2.901,-0.035,0,5,45,6,0
1403.5,0.003,-0.003,0.004,-4.024,2.445,-0.03,0,5,45,6,0
1404,0.001,-0.003,0.003,-3.158,1.803,-0.023,0,5,45,6,0
1404.5,0,-0.001,0.001,-2.443,0.993,-0.014,0,5,45,6,0
1405,0.001,0.003,-0.003,-2.238,0.051,-0.006,0,5,45,6,0
1405.5,0.005,0.005,-0.007,-2.585,-0.963,0.001,0,5,45,6,0
1406,0.011,0.005,-0.011,-3.375,-1.982,0.006,0,5,45,6,0
1406.5,0.017,0,-0.016,-4.366,-2.936,0.011,0,5,45,6,0
1407,0.02,-0.008,-0.02,-5.2,-3.752,0.015,0,5,45,6,0
1407.5,0.018,-0.018,-0.023,-5.7,-4.384,0.019,0,5,45,6,0
1408,0.01,-0.025,-0.024,-5.836,-4.802,0.022,0,5,45,6,0
1408.5,0,-0.027,-0.025,-5.553,-4.979,0.024,0,5,45,6,0
1409,-0.01,-0.024,-0.024,-4.836,-4.902,0.025,0,5,45,6,0
1409.5,-0.016,-0.016,-0.021,-3.814,-4.578,0.025,0,5,45,6,0
1410,-0.018,-0.007,-0.018,-2.697,-4.034,0.024,0,5,45,6,0
1410.5,-0.015,0,-0.014,-1.624,-3.298,0.021,0,5,45,6,0
1411,-0.009,0.004,-0.009,-0.506,-2.392,0.017,0,5,45,6,0
1411.5,-0.003,0.003,-0.004,0.52,-1.37,0.012,0,5,45,6,0
1412,0,-0.001,0.001,1.365,-0.288,0.006,0,5,45,6,0
1412.5,0,-0.006,0.005,1.989,0.796,-0.001,0,5,45,6,0
1413,-0.004,-0.009,0.009,2.189,1.805,-0.008,0,5,45,6,0
1413.5,-0.009,-0.009,0.012,2.001,2.686,-0.016,0,5,45,6,0
1414,-0.014,-0.006,0.014,1.485,3.385,-0.022,0,5,45,6,0
1414.5,-0.016,0,0.015,0.651,3.854,-0.028,0,5,45,6,0
1415,-0.014,0.006,0.014,-0.359,4.066,-0.033,0,5,45,6,0
1415.5,-0.01,0.01,0.013,-1.295,4.019,-0.035,0,5,45,6,0
1416,-0.005,0.011,0.011,-1.962,3.722,-0.034,0,5,45,6,0
1416.5,0,0.01,0.009,-2.149,3.21,-0.031,0,5,45,6,0
1417,0.003,0.007,0.007,-1.808,2.52,-0.025,0,5,45,6,0
1417.5,0.004,0.004,0.005,-1.016,1.7,-0.016,0,5,45,6,0
1418,0.003,0.001,0.003,-0.028,0.795,-0.006,0,5,45,6,0
1418.5,0.001,0,0.001,0.864,-0.146,0.003,0,5,45,6,0
1419,-0.002,0.001,-0.002,1.477,-1.063,0.012,0,5,45,6,0
1419.5,-0.004,0.004,-0.005,1.306,-1.943,0.019,0,5,45,6,0
1420,-0.004,0.009,-0.009,0.461,-2.719,0.022,0,5,45,6,0
1420.5,0,0.014,-0.012,-0.506,-3.312,0.024,0,5,45,6,0
1421,0.006,0.015,-0.015,-1.292,-3.682,0.025,0,5,45,6,0
1421.5,0.012,0.012,-0.016,-1.75,-3.814,0.025,0,5,45,6,0
1422,0.015,0.006,-0.015,-1.709,-3.693,0.024,0,5,45,6,0
1422.5,0.015,0,-0.013,-1.234,-3.338,0.023,0,5,45,6,0
